epoch,train_loss,val_loss,test_loss,test_accuracy,v2_acc,v4_acc,v10_acc,top5_acc,v50_acc,v100_acc,v50_top5_acc,v100_top5_acc
236,3.5203482515068463,3.768975863089928,0.0,0.07,0.86,0.68,0.555,0.28,0.21,0.135,0.595,0.43
237,3.521635680557579,3.7561537669255185,0.0,0.065,0.875,0.795,0.55,0.295,0.235,0.135,0.625,0.425
238,3.519661295798517,3.7846070803128757,0.0,0.09,0.925,0.795,0.615,0.32,0.245,0.15,0.72,0.485
239,3.514854145562777,3.7581779727568994,0.0,0.1,0.88,0.725,0.575,0.33,0.29,0.16,0.65,0.455
240,3.5139028703012776,3.7402428755393395,0.0,0.075,0.88,0.78,0.515,0.28,0.25,0.125,0.555,0.37
241,3.512995783487956,3.7420765528312097,0.0,0.075,0.91,0.73,0.53,0.28,0.23,0.175,0.615,0.4
242,3.5125603670715004,3.7517906656632056,0.0,0.07,0.865,0.74,0.51,0.28,0.225,0.13,0.575,0.405
243,3.5142761502214657,3.746050761296199,0.0,0.075,0.91,0.76,0.55,0.29,0.21,0.135,0.655,0.41
244,3.507780925689205,3.748790089900677,0.0,0.085,0.895,0.735,0.545,0.33,0.235,0.145,0.63,0.45
245,3.508343215142527,3.738802996965555,0.0,0.075,0.89,0.78,0.55,0.3,0.23,0.15,0.675,0.445
246,3.5053450430593185,3.7401479345101576,0.0,0.09,0.895,0.775,0.54,0.31,0.22,0.165,0.595,0.44
247,3.5020503808093326,3.7409878831643324,0.0,0.11,0.875,0.78,0.58,0.335,0.28,0.18,0.65,0.465
248,3.5004005509038127,3.740184540931995,0.0,0.095,0.885,0.785,0.575,0.315,0.25,0.18,0.645,0.475
249,3.503185235300372,3.741248172063094,0.0,0.085,0.88,0.7,0.54,0.3,0.235,0.14,0.58,0.385
250,3.4945380508258777,3.7427259179262014,0.0,0.08,0.875,0.715,0.48,0.285,0.225,0.185,0.57,0.41
251,3.4930142633376584,3.743390624339764,0.0,0.08,0.855,0.72,0.54,0.28,0.225,0.12,0.575,0.405
252,3.502566155566964,3.743307860998007,0.0,0.105,0.915,0.75,0.555,0.34,0.25,0.155,0.66,0.455
253,3.4974854741045225,3.743456340753115,0.0,0.08,0.905,0.725,0.56,0.28,0.245,0.15,0.61,0.44
254,3.4957795953237882,3.7435031487391544,0.0,0.115,0.915,0.79,0.525,0.33,0.275,0.19,0.685,0.45
255,3.499657151006883,3.7392481519625735,0.0,0.105,0.915,0.8,0.545,0.305,0.245,0.175,0.625,0.45
